movie_id,title,genre_ids,release_date,movie_popularity,vote_average,vote_count,budget,revenue,rating
281957,The Revenant,"[37, 18, 12]",2015-12-25,52.696,7.5,15186,135000000,532950503,R
127585,X-Men: Days of Future Past,"[28, 12, 14, 878]",2014-05-15,52.503,7.5,12922,250000000,747862775,PG-13
117263,Olympus Has Fallen,"[28, 53]",2013-03-20,52.466,6.3,5489,70000000,161025640,R
184345,A Haunted House 2,"[35, 27]",2014-04-17,52.432,6.1,1016,4000000,25343661,R
321612,Beauty and the Beast,"[10751, 14, 10749]",2017-03-16,52.4,7.0,13781,160000000,1263521126,PG
278,The Shawshank Redemption,"[18, 80]",1994-09-23,52.392,8.7,20209,25000000,28341469,R
331482,Little Women,"[18, 10749]",2019-12-25,52.263,7.9,4307,40000000,216601214,PG
12092,Alice in Wonderland,"[16, 10751, 14, 12]",1951-07-28,52.218,7.2,4728,3000000,572000000,G
166424,Fantastic Four,"[28, 12, 878]",2015-08-05,52.18,4.4,4954,120000000,167977596,PG-13
72431,Red Tails,"[18, 28, 12, 36, 10752]",2012-01-19,52.086,6.5,466,58000000,50365377,PG-13
480414,The Curse of La Llorona,"[27, 53]",2019-04-17,51.979,5.7,1787,9000000,122033739,R
561,Constantine,"[14, 28, 27]",2005-02-08,51.959,7.0,5263,100000000,230884728,R
302699,Central Intelligence,"[28, 35, 9648, 80]",2016-06-15,51.862,6.4,4624,50000000,216972543,PG-13
57201,The Lone Ranger,"[28, 12, 37]",2013-07-03,51.861,6.1,4921,215000000,260502115,PG-13
82700,After Earth,"[878, 28, 12]",2013-05-30,51.684,5.2,5604,130000000,243843127,PG-13
15373,Role Models,[35],2008-11-07,51.656,6.5,1402,28000000,92380927,R
76163,The Expendables 2,"[28, 12, 53]",2012-08-08,51.624,6.3,5492,100000000,314975955,R
579047,Reminiscence,[878],2021-08-19,51.623,7.0,901,68000000,18717947,PG-13
74998,Seeking Justice,"[28, 18, 53]",2011-09-02,51.535,5.9,771,17000000,14089528,R
263472,Knock Knock,"[18, 53, 27]",2015-06-26,51.473,5.2,2343,2500000,6341684,R
2454,The Chronicles of Narnia: Prince Caspian,"[12, 10751, 14]",2008-05-15,51.389,6.6,5092,225000000,419665568,PG
11397,Not Another Teen Movie,[35],2001-12-07,51.355,5.7,1505,16000000,66468332,R
396422,Annabelle: Creation,"[27, 9648, 53]",2017-08-03,51.337,6.6,4541,15000000,306515884,R
14164,Dragonball Evolution,"[28, 12, 14, 878, 53]",2009-03-12,51.193,2.9,1568,30000000,58228460,PG
119283,Parker,"[28, 80]",2013-01-23,51.159,6.0,2489,35000000,46216641,R
49021,Killer Elite,"[28, 12, 53]",2011-09-22,51.122,6.3,1660,66000000,57777106,R
499701,Dora and the Lost City of Gold,"[12, 35, 10751]",2019-08-08,50.825,6.8,1316,49000000,119682635,PG
10054,Spy Kids,"[28, 35, 10751, 12]",2001-03-18,50.813,5.8,2687,35000000,147934180,PG
71552,American Reunion,[35],2012-04-04,50.805,6.3,3656,50000000,234989584,R
58574,Sherlock Holmes: A Game of Shadows,"[12, 28, 80, 9648]",2011-11-22,50.783,7.1,8630,125000000,334615000,PG-13
169209,Empire State,"[28, 18]",2013-09-03,50.749,5.4,534,11000000,3639345,R
76489,The Three Stooges,[35],2012-04-13,50.695,5.7,415,30000000,54819301,PG
43959,Soul Surfer,"[10751, 18]",2011-04-08,50.535,7.1,987,18000000,47088990,PG
23023,Tooth Fairy,"[35, 10751, 14]",2010-01-14,50.483,5.5,1603,48000000,112462508,PG
2770,American Pie 2,"[35, 10749]",2001-08-10,50.407,6.2,3931,30000000,287553595,R
400535,Sicario: Day of the Soldado,"[28, 80, 18, 53]",2018-06-27,50.21,6.9,2556,35000000,75836683,R
37710,The Tourist,"[28, 53, 10749]",2010-12-08,50.202,6.2,4495,100000000,278731369,PG-13
508439,Onward,"[10751, 16, 12, 35, 14]",2020-02-29,50.154,7.8,4678,200000000,141592359,PG
60747,Red Dawn,"[28, 53]",2012-03-15,49.967,5.6,1254,65000000,44806783,PG-13
381289,A Dog's Purpose,"[12, 35, 14, 10751, 18]",2017-01-19,49.965,7.6,2588,22000000,205035819,PG
9444,Anastasia,"[16, 10751]",1997-11-20,49.931,7.6,4427,53000000,139804348,G
238636,The Purge: Anarchy,"[27, 53]",2014-07-17,49.87,6.7,5362,9000000,111928365,R
8277,American Pie Presents: Beta House,[35],2007-12-10,49.766,5.6,1490,10000000,18610260,R
16290,Jackass 3D,"[35, 99, 28]",2010-10-15,49.744,6.6,1015,20000000,117224271,R
10625,Mean Girls,[35],2004-04-30,49.305,7.2,6903,17000000,129042871,PG-13
61791,Rise of the Planet of the Apes,"[53, 28, 18, 878]",2011-08-03,49.3,7.3,9561,93000000,482860185,PG-13
20453,3 Idiots,"[18, 35]",2009-12-23,49.185,8.0,1724,9000000,70000000,PG-13
1267,Meet the Robinsons,"[16, 35, 10751]",2007-03-23,49.176,6.9,2164,150000000,169332978,G
22881,The Blind Side,[18],2009-11-20,49.155,7.6,4779,29000000,309208309,PG-13
47971,xXx: Return of Xander Cage,"[28, 12, 80]",2017-01-13,49.147,5.8,5051,85000000,346147658,PG-13
605,The Matrix Revolutions,"[12, 28, 53, 878]",2003-11-05,49.108,6.7,7457,150000000,424988211,R
53182,300: Rise of an Empire,"[28, 18]",2014-03-05,49.071,6.1,5295,110000000,337580051,R
359724,Ford v Ferrari,"[18, 28, 36]",2019-11-13,48.913,8.0,5244,97600000,225508210,PG-13
70160,The Hunger Games,"[878, 12, 14]",2012-03-12,48.839,7.2,18557,75000000,691210692,PG-13
447200,Skyscraper,"[28, 53]",2018-07-11,48.783,6.3,3955,125000000,292351275,PG-13
9902,Wrong Turn,"[27, 53]",2003-05-30,48.756,6.3,1912,12600000,28650575,R
345887,The Equalizer 2,"[28, 53, 80]",2018-07-19,48.748,6.6,3735,62000000,102084362,R
38322,"Big Mommas: Like Father, Like Son","[80, 35, 28]",2011-02-16,48.722,5.6,951,32000000,83615414,PG-13
7555,Rambo,"[28, 53]",2008-01-24,48.637,6.6,2856,50000000,113244290,R
524047,Greenland,"[28, 53, 18]",2020-07-29,48.631,7.2,3084,34000000,47800000,PG-13
7446,Tropic Thunder,"[28, 35, 12, 10752]",2008-08-09,48.1,6.6,4634,92000000,195702811,R
10340,Lady and the Tramp,"[10751, 16, 10749]",1955-06-22,47.934,7.1,4235,4000000,36359037,G
64688,21 Jump Street,"[28, 35, 80]",2012-03-14,47.736,6.9,8563,42000000,201585328,R
62206,30 Minutes or Less,"[28, 12, 35]",2011-08-11,47.57,5.7,1301,28000000,40547440,R
10386,The Iron Giant,"[10751, 16, 12, 878, 35]",1999-08-06,47.566,7.9,4283,70000000,23159305,PG
290764,Tracers,"[28, 80, 18]",2015-01-15,47.55,6.1,938,11000000,593683,PG-13
80035,The Watch,"[35, 28, 878]",2012-07-26,47.524,5.5,1859,68000000,68267862,R
4523,Enchanted,"[35, 10751, 14, 10749]",2007-11-20,47.505,6.8,4403,85000000,340487652,PG
287948,The Transporter Refueled,"[28, 53, 80]",2015-09-02,47.331,5.5,1200,25000000,72629670,PG-13
250546,Annabelle,[27],2014-10-02,47.294,5.7,4977,6500000,257047661,R
6479,I Am Legend,"[18, 878, 53]",2007-12-12,47.282,7.2,12732,150000000,585410052,PG-13
116711,Epic,"[16, 12, 10751, 14]",2013-05-15,47.173,6.5,2216,100000000,268426634,PG
77866,Contraband,"[53, 28, 18, 80]",2012-01-12,47.125,6.3,1657,25000000,96262212,R
14442,Ella Enchanted,"[10751, 14, 35]",2004-04-09,47.122,6.4,1486,31000000,27388767,PG
16523,Where the Wild Things Are,"[10751, 14, 878, 18]",2009-10-16,47.099,6.5,1439,100000000,100140916,PG
12279,Spy Kids 3-D: Game Over,"[28, 12, 35, 10751, 878]",2003-07-25,47.094,5.1,1701,38000000,197011982,PG
242582,Nightcrawler,"[80, 18, 53]",2014-10-23,47.026,7.7,8507,8500000,50300000,R
87818,Movie 43,[35],2013-01-01,46.877,4.5,1819,6000000,32438988,R
19913,(500) Days of Summer,"[35, 18, 10749]",2009-07-17,46.855,7.3,7992,7500000,60781545,PG-13
680,Pulp Fiction,"[53, 80]",1994-09-10,46.831,8.5,22178,8000000,214179088,R
274854,The Last Witch Hunter,"[14, 28, 12, 878]",2015-10-21,46.794,5.9,2989,90000000,146936910,PG-13
19912,The Final Destination,"[27, 9648]",2009-08-26,46.783,5.6,2426,40000000,186167139,R
10764,Quantum of Solace,"[12, 28, 53, 80]",2008-10-31,46.686,6.3,6253,200000000,589580482,PG-13
535845,Brian Banks,[18],2019-08-09,46.682,7.3,118,10,4,PG-13
1637,Speed,"[28, 12, 80]",1994-06-09,46.624,7.1,4651,30000000,350448145,R
136795,The Heat,"[28, 35, 80]",2013-06-27,46.582,6.6,3267,43000000,158674180,R
300669,Don't Breathe,"[27, 53]",2016-06-08,46.495,7.0,5785,9900000,159047649,R
11324,Shutter Island,"[18, 53, 9648]",2010-02-14,46.363,8.2,18913,80000000,294800000,R
4935,Howl's Moving Castle,"[14, 16, 12]",2004-11-19,46.33,8.4,6846,24000000,236049757,PG
514847,The Hunt,"[28, 53, 27]",2020-03-11,46.31,6.7,2063,14000000,8621288,R
10693,Peter Pan,"[16, 10751, 12, 14]",1953-02-05,46.238,7.2,4309,4000000,87404651,G
34584,The NeverEnding Story,"[18, 10751, 14, 12]",1984-04-05,46.184,7.2,3107,27000000,20158808,PG
540901,Hustlers,"[18, 35, 80]",2019-09-12,46.163,6.5,2388,20000000,157600000,R
227719,Project Almanac,"[878, 53, 18]",2015-01-28,46.151,6.6,2035,12000000,33213241,PG-13
9297,Monster House,"[16, 35, 10751, 14]",2006-06-30,46.07,6.6,3035,75000000,140175006,PG
10137,Stuart Little,"[10751, 16, 14, 35]",1999-12-17,45.985,6.0,3432,133000000,300135367,PG
22794,Cloudy with a Chance of Meatballs,"[16, 35, 10751]",2009-09-17,45.834,6.6,4625,100000000,242988466,PG
542178,The French Dispatch,"[18, 35, 10749]",2021-10-21,45.78,7.4,629,25000000,33000000,R
6477,Alvin and the Chipmunks,"[35, 10751, 14, 16]",2007-12-13,45.567,5.8,3531,60000000,361366633,PG
8275,American Pie Presents: The Naked Mile,[35],2006-12-07,45.499,5.5,1601,15000000,27500000,R
694,The Shining,"[27, 53]",1980-05-23,45.476,8.2,13681,19000000,44781695,R
68724,Elysium,"[878, 28, 18, 53]",2013-08-07,45.464,6.5,7190,115000000,286140700,R
652004,The Wolf of Snow Hollow,"[27, 53]",2020-10-23,45.398,6.1,195,2000000,239828,R
10112,The Aristocats,"[16, 35, 10751, 12]",1970-12-24,45.352,7.3,4035,4000000,55675257,G
402900,Ocean's Eight,"[80, 35, 28]",2018-06-07,45.329,7.0,6759,70000000,297718711,PG-13
47933,Independence Day: Resurgence,"[28, 12, 878]",2016-06-22,45.228,5.2,5075,165000000,389681935,PG-13
252,Willy Wonka & the Chocolate Factory,"[10751, 14, 35]",1971-06-29,45.119,7.5,2545,3000000,4000000,G
381890,The Mermaid,"[35, 14, 10749]",2016-02-08,45.089,6.4,241,60720000,553810228,R
10882,Sleeping Beauty,"[14, 16, 10749, 10751]",1959-02-17,44.924,6.9,4162,6000000,51000000,G
49520,The Change-Up,[35],2011-08-05,44.882,6.1,2151,52000000,75450437,R
176,Saw,"[27, 9648, 80]",2004-10-01,44.825,7.4,7031,1200000,103911669,R
201088,Blackhat,"[80, 53, 28]",2015-01-13,44.75,5.4,1610,70000000,17752940,R
23172,The Spy Next Door,"[28, 35, 10751]",2010-01-15,44.684,5.9,990,28000000,66166000,PG
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,"[28, 12, 35, 10751, 878]",2016-06-01,44.638,6.0,2746,135000000,245623848,PG-13
68735,Warcraft,"[28, 12, 14]",2016-05-25,44.575,6.3,5543,160000000,433677183,PG-13
1250,Ghost Rider,"[53, 28, 14]",2007-01-15,44.54,5.5,4632,110000000,228738393,PG-13
350,The Devil Wears Prada,"[35, 18, 10749]",2006-06-30,44.335,7.4,9676,35000000,326551094,PG-13
9286,Final Destination 3,"[27, 9648]",2006-02-09,44.189,6.1,2884,25000000,118890272,R
262504,Allegiant,"[12, 878, 28, 9648]",2016-03-09,44.151,6.1,5578,110000000,179246868,PG-13
6466,Freddy vs. Jason,[27],2003-08-15,44.128,6.0,1869,30000000,114908830,R
11395,The Santa Clause,"[14, 18, 35, 10751]",1994-11-11,44.122,6.4,1479,22000000,189833357,PG
23398,Alvin and the Chipmunks: The Squeakquel,"[35, 10751, 16, 14, 10402]",2009-12-21,44.036,5.7,2264,75000000,443140005,PG
258489,The Legend of Tarzan,"[14, 28, 12, 18, 10749]",2016-06-29,44.018,5.9,5352,180000000,356743061,PG-13
49524,R.I.P.D.,"[14, 28, 35, 80]",2013-07-18,44.011,5.8,3019,130000000,61648500,PG-13
20829,Funny People,"[35, 18]",2009-07-30,43.893,5.9,973,75000000,71585235,R
105,Back to the Future,"[12, 35, 878, 10751]",1985-07-03,43.887,8.3,15840,19000000,381109762,PG
146216,RED 2,"[28, 35, 80, 53]",2013-07-18,43.882,6.5,3272,84000000,148100000,PG-13
9279,Jingle All the Way,"[10751, 35, 12]",1996-11-21,43.742,6.0,1935,60000000,129832389,PG
440,Aliens vs Predator: Requiem,"[14, 28, 878, 53, 27]",2007-12-25,43.737,5.1,2070,40000000,130290885,R
101299,The Hunger Games: Catching Fire,"[12, 28, 878]",2013-11-15,43.692,7.4,14435,130000000,847423452,PG-13
18360,Night at the Museum: Battle of the Smithsonian,"[12, 14, 28, 35, 10751]",2009-05-20,43.657,6.1,5620,150000000,413106170,PG
353081,Mission: Impossible - Fallout,"[28, 12]",2018-07-13,43.595,7.4,6243,178000000,791017452,PG-13
267935,The BFG,"[12, 10751, 14]",2016-06-01,43.573,6.2,2705,140000000,195243411,PG
10555,Shark Tale,"[16, 28, 35, 10751]",2004-09-20,43.429,6.0,5227,75000000,367275019,PG
449443,Den of Thieves,"[28, 53, 80]",2018-01-18,43.205,6.7,2174,30000000,80509622,R
38408,Life As We Know It,"[35, 10749, 18]",2010-10-02,43.192,6.9,2626,38000000,105734416,PG-13
315837,Ghost in the Shell,"[878, 28]",2017-03-29,43.177,6.0,6789,110000000,169801921,PG-13
9488,Spy Kids 2: The Island of Lost Dreams,"[28, 12, 10751, 35]",2002-08-07,43.174,5.6,1685,38000000,119723358,PG
98567,Chinese Zodiac,"[28, 12]",2012-12-20,43.158,6.2,609,48000000,171339013,PG-13
138832,We're the Millers,"[35, 80]",2013-08-07,43.12,6.8,7227,37000000,269994119,R
522681,Escape Room,"[27, 53, 9648]",2019-01-03,42.971,6.5,3456,9000000,155712077,PG-13
8681,Taken,"[28, 53]",2008-02-18,42.89,7.4,9121,25000000,226830568,PG-13
241848,The Guest,"[9648, 53, 28]",2014-09-05,42.823,6.6,1475,5000000,2367161,R
110415,Snowpiercer,"[28, 878, 18]",2013-08-01,42.649,6.9,7676,39200000,86758912,R
348,Alien,"[27, 878]",1979-05-25,42.559,8.1,11123,11000000,104931801,R
256040,Bāhubali: The Beginning,"[28, 18]",2015-07-10,42.557,7.5,539,25130430,90747520,PG-13
41733,Due Date,"[35, 18]",2010-11-04,42.55,6.3,4384,65000000,211780824,R
45612,Source Code,"[53, 878, 9648]",2011-03-30,42.534,7.3,6583,32000000,147332697,PG-13
87421,Riddick,"[878, 28, 53]",2013-09-02,42.519,6.3,3307,38000000,98337295,R
15070,Undisputed,"[28, 12, 18, 53]",2002-07-17,42.412,6.5,499,20000000,14946150,R
339964,Valerian and the City of a Thousand Planets,"[12, 878, 28]",2017-07-20,42.388,6.6,6111,177200000,225874228,PG-13
466272,Once Upon a Time… in Hollywood,"[35, 18, 53]",2019-07-24,42.351,7.4,9639,95000000,374251247,R
637,Life Is Beautiful,"[35, 18]",1997-12-20,42.161,8.5,10621,20000000,230098753,PG-13
13700,Home on the Range,"[16, 10751]",2004-04-02,42.028,6.0,1581,110000000,103951461,PG
854,The Mask,"[10749, 35, 80, 14]",1994-07-29,42.025,6.9,7999,23000000,351583407,PG-13
9323,Ghost in the Shell,"[28, 16, 878]",1995-11-18,42.0,7.9,2384,3000000,515905,NR
13596,My Best Friend's Girl,"[10749, 35]",2008-09-19,41.98,5.7,561,20000000,41624687,R
55779,Final Destination 5,"[27, 9648]",2011-08-12,41.977,6.0,2548,47000000,157887643,R
6844,The Ten Commandments,"[18, 36]",1956-10-05,41.955,7.7,1046,13000000,122700000,G
27582,The Mechanic,"[28, 53, 80]",2011-01-13,41.953,6.4,2471,40000000,51070807,R
136400,2 Guns,"[28, 35, 80]",2013-08-02,41.928,6.5,3292,61000000,131940411,R
320288,Dark Phoenix,"[878, 28, 12]",2019-06-05,41.813,6.0,4909,200000000,252442974,PG-13
1691,Hostel: Part II,[27],2007-06-08,41.758,5.8,1491,10200000,35728183,R
82633,Lawless,"[80, 18, 37]",2012-08-29,41.733,7.0,2437,26000000,53676580,R
406563,Insidious: The Last Key,"[27, 9648, 53]",2018-01-03,41.711,6.2,2131,10000000,167184112,PG-13
431693,Spies in Disguise,"[16, 28, 12, 35, 10751]",2019-12-04,41.654,7.7,2105,100000000,171616764,PG
14199,The Adventures of Sharkboy and Lavagirl,"[12, 10751, 878]",2005-06-10,41.639,5.1,1135,50000000,71992655,PG
423204,Angel Has Fallen,"[28, 53]",2019-08-21,41.482,6.5,2557,40000000,146661977,R
8961,Bad Boys II,"[12, 28, 35, 53, 80]",2003-07-18,41.454,6.6,4247,130000000,273339556,R
448119,Dolittle,"[10751, 14, 12]",2020-01-01,41.421,6.8,2748,175000000,245692007,PG
431580,Abominable,"[10751, 16, 12, 35]",2019-09-19,41.421,7.6,1537,75000000,179057149,PG
280092,Insidious: Chapter 3,"[27, 18, 53]",2015-06-04,41.347,6.3,2641,10000000,104303851,PG-13
497,The Green Mile,"[14, 18, 80]",1999-12-10,41.325,8.5,13119,60000000,286801374,R
378236,The Emoji Movie,"[16, 10751, 35]",2017-07-23,41.313,5.6,2413,50000000,216909830,PG
14438,Fireproof,"[18, 10749]",2008-09-26,41.259,7.4,464,500000,33456317,PG
8373,Transformers: Revenge of the Fallen,"[878, 28, 12]",2009-06-19,41.246,6.1,6767,200000000,836303693,PG-13
59108,Tower Heist,"[28, 35]",2011-11-02,41.23,6.0,2316,75000000,152930623,PG-13
244786,Whiplash,"[18, 10402]",2014-10-10,41.192,8.4,11616,3300000,13092000,R
49040,The Bourne Legacy,"[28, 53]",2012-08-08,41.192,6.2,4695,130000000,276572938,PG-13
228161,Home,"[14, 35, 16, 878, 10751]",2015-03-18,41.149,6.8,3252,135000000,368871007,PG
8922,Jeepers Creepers,"[27, 53]",2001-07-01,41.142,6.4,2142,10000000,59217789,R
338762,Bloodshot,"[28, 878]",2020-03-05,41.083,6.8,4093,42000000,33542457,PG-13
23827,Paranormal Activity,"[27, 9648]",2007-09-14,41.052,6.0,3966,215000,194183034,R
55301,Alvin and the Chipmunks: Chipwrecked,"[35, 14, 10751, 10402, 16]",2011-12-14,41.024,5.7,1676,75000000,342695435,G
228165,The SpongeBob Movie: Sponge Out of Water,"[10751, 12, 35, 14, 16]",2015-01-28,40.985,6.1,1873,74000000,311594032,PG
100042,Dumb and Dumber To,[35],2014-11-12,40.959,5.5,2556,40000000,169837010,PG-13
8839,Casper,"[14, 35, 10751]",1995-05-26,40.955,6.3,3691,50000000,287928194,PG
530915,1917,"[10752, 18, 28, 53]",2019-12-25,40.868,8.0,8952,100000000,374733942,R
241259,Alice Through the Looking Glass,"[12, 10751, 14]",2016-05-25,40.858,6.5,5342,170000000,299457024,PG
567690,Dear Evan Hansen,[18],2021-09-24,40.853,6.7,75,28000000,15732069,PG-13
37735,Easy A,[35],2010-09-16,40.837,6.8,5715,8000000,75026327,PG-13
399402,Hunter Killer,"[28, 53]",2018-10-19,40.827,6.8,1591,40000000,31672678,R
450465,Glass,"[53, 18, 878]",2019-01-16,40.821,6.7,6637,20000000,246941965,PG-13
841,Dune,"[28, 878, 12]",1984-12-14,40.759,6.3,2013,40000000,30925690,PG-13
13,Forrest Gump,"[35, 18, 10749]",1994-07-06,40.758,8.5,21673,55000000,677387716,PG-13
424139,Halloween,"[27, 53]",2018-10-18,40.746,6.5,3619,10000000,253688035,R
419680,Daddy's Home 2,[35],2017-11-09,40.744,6.3,1956,69000000,180613180,PG-13
282035,The Mummy,"[14, 53, 28, 12, 27]",2017-06-06,40.732,5.5,5954,125000000,409231607,PG-13
4348,Pride & Prejudice,"[18, 10749]",2005-09-16,40.595,8.1,6135,28000000,121147947,PG
9373,The Texas Chainsaw Massacre,[27],2003-05-21,40.485,6.2,1917,9500000,107071655,R
106,Predator,"[878, 28, 12, 53]",1987-06-12,40.418,7.5,5838,15000000,98267558,R
8392,My Neighbor Totoro,"[14, 16, 10751]",1988-04-16,40.412,8.1,5780,3700000,45000000,G
136835,No Good Deed,"[80, 53]",2014-09-10,40.394,6.0,510,13200000,53830415,PG-13
630,The Wizard of Oz,"[12, 14, 10751]",1939-08-15,40.364,7.6,4340,2777000,33754967,G
1369,Rambo: First Blood Part II,"[28, 12, 53, 10752]",1985-05-21,40.209,6.6,2821,44000000,300400432,R
189,Sin City: A Dame to Kill For,"[80, 28, 53]",2014-08-20,40.114,6.4,3065,65000000,39407616,R
127380,Finding Dory,"[12, 16, 35, 10751]",2016-06-16,40.011,7.1,10228,200000000,1028570889,PG
11351,Jeepers Creepers 2,[27],2003-08-08,39.965,6.0,1137,17000000,63102666,R
153158,Underdogs,"[16, 12, 10749]",2013-07-18,39.949,6.5,328,22000000,34061097,PG
393457,Fences,[18],2016-12-16,39.914,6.8,2072,24000000,64414761,PG-13
278927,The Jungle Book,"[10751, 12, 18, 14]",2016-04-07,39.847,6.9,6879,175000000,966550600,PG
330459,Rogue One: A Star Wars Story,"[28, 12, 878]",2016-12-14,37.879,7.5,12622,200000000,1056057273,PG-13
1634,Free Willy,"[10751, 12, 18]",1993-07-16,39.829,6.2,1372,20000000,153698625,PG
256591,Focus,"[10749, 35, 80, 18]",2015-02-25,39.808,6.9,6413,50100000,153962963,R
546554,Knives Out,"[35, 18, 80, 9648]",2019-11-27,39.798,7.9,8118,40000000,309232797,PG-13
111,Scarface,"[28, 80, 18, 53]",1983-12-09,39.796,8.2,8764,25000000,66023329,R
8982,The Protector,"[28, 80, 18, 53]",2005-08-11,39.686,7.1,600,6000000,27165581,R
181283,Child 44,"[80, 53]",2015-03-15,39.659,6.3,1310,50000000,3324330,R
36647,Blade,"[27, 28]",1998-08-21,39.654,6.7,4546,45000000,131183530,R
16577,Astro Boy,"[16, 28, 10751, 878]",2009-10-15,39.63,6.3,1169,10000000,19551067,PG
652,Troy,"[12, 36, 10752]",2004-05-03,39.601,7.1,8078,175000000,497409852,R
310131,The Witch,"[18, 14, 27, 9648]",2015-01-27,39.586,6.8,5108,4000000,40423945,R
9792,The Hills Have Eyes,"[27, 53]",2006-03-10,39.481,6.4,2207,15000000,69623713,R
81005,Jack the Giant Slayer,"[14, 28, 12, 10751]",2013-02-27,39.469,5.8,4205,195000000,197687603,PG-13
58233,Johnny English Reborn,"[80, 12, 28, 35, 53]",2011-09-15,39.447,6.2,2574,45000000,160078586,PG
91586,Insidious: Chapter 2,"[27, 53]",2013-09-12,39.414,6.7,3242,5000000,161000000,PG-13
9880,The Princess Diaries,"[35, 10751, 10749]",2001-08-03,39.288,6.9,3941,37000000,165335153,G
20943,The Ugly Truth,"[35, 10749]",2009-07-24,39.223,6.5,2871,38000000,321682600,R
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,"[12, 10751, 14]",2010-12-02,39.223,6.4,4528,155000000,415686217,PG
9757,Norbit,[35],2007-02-08,39.164,5.6,1739,10000000,159313561,PG-13
10066,House of Wax,"[27, 18]",2005-04-30,39.14,5.9,2224,40000000,68766121,R
5559,Bee Movie,"[10751, 16, 12, 35]",2007-10-28,39.135,6.0,3849,150000000,287594577,PG
153518,The Angry Birds Movie,"[16, 12, 35]",2016-05-11,39.089,6.2,2848,73000000,349779543,PG
9316,Ong Bak: Muay Thai Warrior,"[28, 53]",2003-01-21,39.048,7.1,1269,1100000,20112926,R
50544,Friends with Benefits,"[10749, 35]",2011-07-21,39.032,6.7,6550,35000000,149542245,R
253412,Everest,"[18, 12, 36]",2015-09-10,38.97,6.8,3975,55000000,203427584,PG-13
597890,Voyagers,"[878, 53]",2021-04-08,38.94,6.2,372,20000000,4284903,PG-13
10229,A Walk to Remember,"[18, 10749]",2002-01-25,38.868,7.7,3385,11800000,47494916,PG
13788,The Unborn,"[27, 53, 9648]",2009-01-09,38.828,5.2,1086,16000000,76514050,PG-13
324849,The Lego Batman Movie,"[16, 10751, 28, 35, 878, 14]",2017-02-08,38.81,7.2,3906,80000000,311950384,PG
879,Hook,"[12, 14, 35, 10751]",1991-04-10,38.806,6.8,4245,70000000,300855000,PG
590223,Love and Monsters,"[35, 28, 12, 14]",2020-10-16,38.767,7.4,2705,30000000,1070714,PG-13
87827,Life of Pi,"[12, 18, 28]",2012-11-20,38.559,7.4,11184,120000000,609016565,PG
9904,The Wild,"[10751, 16]",2006-03-06,38.542,5.5,798,80000000,37384046,G
71880,Jack and Jill,[35],2011-11-11,38.489,4.3,1671,79000000,149673788,PG
59967,Looper,"[28, 53, 878]",2012-09-26,38.45,6.8,8576,30000000,47042000,R
257088,Point Break,"[28, 80, 53]",2015-12-03,38.447,5.9,1893,105000000,133718711,PG-13
158852,Tomorrowland,"[12, 10751, 9648, 878]",2015-05-19,38.329,6.2,5949,190000000,209154322,PG
76544,Man of Tai Chi,"[28, 18]",2013-07-04,38.324,6.0,672,25000000,2054941,R
10925,The Return of the Living Dead,"[35, 27]",1985-04-25,38.318,7.2,1218,4000000,14237880,R
54138,Star Trek Into Darkness,"[28, 12, 878]",2013-05-05,38.306,7.3,7763,190000000,467365246,PG-13
676,Pearl Harbor,"[28, 10752, 36, 10749, 18]",2001-05-21,38.214,6.9,5039,140000000,449220945,PG-13
43947,I Spit on Your Grave,"[53, 80, 27]",2010-06-17,38.101,6.5,1654,2000000,572809,R
195589,Neighbors,[35],2014-05-08,38.1,6.2,5931,18000000,270665134,R
342473,Ballerina,"[16, 12, 35, 10751]",2016-12-14,38.084,7.2,1546,30000000,2351359,PG
347126,God's Not Dead 2,[18],2016-04-01,37.982,6.1,311,5000000,23507567,PG
888,The Flintstones,"[14, 35, 10751]",1994-05-26,37.923,5.3,1897,46000000,341631208,PG
10948,The Fox and the Hound,"[12, 16, 18, 10751]",1981-07-10,37.916,7.1,2558,12000000,29800000,G
10012,Cursed,"[27, 35]",2005-02-25,37.793,5.5,499,35000000,19294901,PG-13
215,Saw II,[27],2005-10-28,37.724,6.6,3975,4000000,152925093,R
287903,Krampus,"[27, 35, 14]",2015-11-26,37.693,6.1,1533,15000000,61788393,PG-13
599975,Countdown,"[27, 53]",2019-10-24,37.692,6.4,1395,6500000,48021766,PG-13
98,Gladiator,"[28, 18, 12]",2000-05-01,37.677,8.2,14407,103000000,465361176,R
10996,Stuart Little 2,"[10751, 12, 16, 35]",2002-07-19,37.656,5.7,1905,120000000,169956806,G
440471,Escape Plan 2: Hades,[28],2018-06-05,37.603,5.1,1077,20000000,17500000,R
9358,Final Destination 2,"[27, 9648]",2003-01-31,37.536,6.2,3000,26000000,90941129,R
12155,Alice in Wonderland,"[10751, 14, 12]",2010-03-03,37.499,6.6,11709,200000000,1025467110,PG
1427,Perfume: The Story of a Murderer,"[80, 14, 18]",2006-09-13,37.457,7.3,3435,50000000,132180323,R
101,Léon: The Professional,"[80, 18, 28]",1994-09-14,37.448,8.3,11512,16000000,45284974,R
205584,Gods of Egypt,"[28, 12, 14]",2016-02-25,37.445,5.6,3315,140000000,150680864,PG-13
