movie_id,title,release_date,movie_popularity,vote_average,vote_count,budget,revenue,rating,studios,genres
1366,Rocky,1976-11-21,34.128,7.8,5766,1000000,117235147,PG,"['Winkler Films', ' United Artists']",['Drama']
10781,The Texas Chainsaw Massacre: The Beginning,2006-10-06,34.101,6.1,1277,16000000,51764406,R,"['Other', ' New Line Cinema', ' Next Entertainment', ' Platinum Dunes', ' Other']","['Horror', 'Thriller']"
19556,Miss March,2009-03-13,34.038,5.5,259,6000000,4591629,R,['Other'],"['Comedy', 'Romance']"
238713,Spy,2015-05-06,34.027,6.8,5088,65000000,235666219,R,"['Chernin Entertainment', ' Other', ' 20th Century Fox', ' TSG Entertainment']","['Action', 'Comedy', 'Crime']"
9353,Nacho Libre,2006-06-16,34.018,6.2,1156,35000000,99255460,PG,"['Paramount', ' Nickelodeon Movies', ' Other', ' Other']","['Comedy', 'Family']"
240,The Godfather: Part II,1974-12-20,33.985,8.6,9111,13000000,102600000,R,"['Paramount', ' Other']","['Drama', 'Crime']"
474395,Teen Titans Go! To the Movies,2018-07-27,33.975,7.4,893,10000000,28646544,PG,"['Warner Bros. Animation', ' DC Entertainment', ' DC Comics']","['Animation', 'Action', 'Comedy', 'Science Fiction']"
348350,Solo: A Star Wars Story,2018-05-15,33.956,6.6,6665,250000000,392952373,PG-13,"['Lucasfilm Ltd.', ' Walt Disney Pictures', ' Other', ' Imagine Entertainment']","['Science Fiction', 'Adventure', 'Action']"
205587,The Judge,2014-10-08,33.933,7.3,3293,50000000,83719388,R,"['Village Roadshow Pictures', ' Other', ' Other', ' Warner Bros. Pictures']",['Drama']
11130,The Princess Diaries 2: Royal Engagement,2004-08-06,33.923,6.6,2650,40000000,134734481,G,"['Other', ' Walt Disney Pictures']","['Comedy', 'Drama', 'Family', 'Romance']"
11770,Shaolin Soccer,2001-07-05,33.907,7.0,1568,10000005,42776760,PG,"['Other', ' Other']","['Action', 'Comedy']"
16007,Death Note,2006-06-17,33.872,7.0,479,20000000,27793200,R,"['Nippon Television Network Corporation', ' Shueisha', ' Warner Bros. Pictures']","['Fantasy', 'Mystery', 'Thriller']"
137094,Jack Ryan: Shadow Recruit,2014-01-15,33.854,6.1,2323,60000000,135511030,PG-13,"['Di Bonaventura Pictures', ' Other', ' Paramount', ' Mace Neufeld Productions', ' Other', ' Skydance Media', ' CJ Entertainment']","['Action', 'Drama', 'Thriller']"
10320,The Ring Two,2005-03-17,33.815,5.7,1790,50000000,161451538,PG-13,"['DreamWorks Pictures', ' BenderSpink', ' Parkes+MacDonald Image Nation']","['Drama', 'Horror', 'Thriller']"
332562,A Star Is Born,2018-10-03,33.81,7.5,9848,36000000,433888866,R,"['Thunder Road', ' Other', ' Other', ' Other', ' Malpaso Productions', ' Warner Bros. Pictures', ' Other']","['Drama', 'Romance']"
598,City of God,2002-02-05,33.728,8.4,5448,3300000,30641770,R,"['Other', ' Other', ' Wild Bunch', ' Other', ' Other', ' Other']","['Drama', 'Crime']"
5175,Rush Hour 2,2001-08-03,33.715,6.7,2994,90000000,347325802,PG-13,['New Line Cinema'],"['Action', 'Comedy', 'Crime']"
442062,Goosebumps 2: Haunted Halloween,2018-10-11,33.675,6.1,1108,35000000,93320380,PG,"['Columbia Pictures', ' Original Film', ' Other', ' Other', ' Sony Pictures', ' Sony Pictures Animation']","['Adventure', 'Comedy', 'Fantasy', 'Family', 'Horror']"
82390,The Paperboy,2012-09-14,33.605,5.6,578,12500000,1353868,R,"['Other', ' Nu Image', ' Other', ' Millennium Films']","['Thriller', 'Drama', 'Mystery']"
1091,The Thing,1982-06-25,33.604,8.0,4964,15000000,19629760,R,"['Universal Pictures', ' Other']","['Horror', 'Mystery', 'Science Fiction']"
4108,The Transporter,2002-10-02,33.587,6.7,4134,21000000,43928932,PG-13,"['TF1 Films Production', ' EuropaCorp', ' Current Entertainment', ' Canal+']","['Action', 'Crime', 'Thriller']"
277,Underworld,2003-09-19,33.581,6.8,5040,22000000,95708457,R,"['Screen Gems', ' Lakeshore Entertainment', ' Other', ' Other', ' Other', ' Other']","['Fantasy', 'Action', 'Thriller']"
169,Predator 2,1990-11-20,33.547,6.2,2201,35000000,57120318,R,"['Davis Entertainment', ' Lawrence Gordon Productions', ' Silver Pictures', ' 20th Century Fox']","['Science Fiction', 'Action', 'Thriller']"
608,Men in Black II,2002-07-03,33.471,6.3,8060,140000000,445135288,PG-13,"['Columbia Pictures', ' Amblin Entertainment', ' Parkes+MacDonald Image Nation']","['Action', 'Adventure', 'Comedy', 'Science Fiction']"
426543,The Nutcracker and the Four Realms,2018-10-26,33.467,6.1,1770,120000000,59522646,PG,"['Walt Disney Pictures', ' The Mark Gordon Company']","['Fantasy', 'Adventure', 'Family']"
489,Good Will Hunting,1997-12-05,33.451,8.1,9119,10000000,225933435,R,"['Miramax', ' Other', ' Other']",['Drama']
419430,Get Out,2017-02-24,33.446,7.6,13496,4500000,255407969,R,"['Other', ' Blumhouse Productions', ' QC Entertainment']","['Mystery', 'Thriller', 'Horror']"
109428,Evil Dead,2013-04-05,33.429,6.4,3509,17000000,97542952,R,"['TriStar Pictures', ' FilmDistrict', ' Ghost House Pictures']",['Horror']
72559,G.I. Joe: Retaliation,2013-03-27,33.378,5.6,4722,130000000,371876278,PG-13,"['Paramount', ' Hasbro', ' Di Bonaventura Pictures', ' Other', ' Metro-Goldwyn-Mayer', ' Skydance Media', ' CJ Entertainment']","['Science Fiction', 'Adventure', 'Action', 'Thriller']"
8358,Cast Away,2000-12-22,33.366,7.7,8959,90000000,429632142,PG-13,"['Playtone', ' ImageMovers', ' 20th Century Fox', ' DreamWorks Pictures']","['Adventure', 'Drama']"
22970,The Cabin in the Woods,2012-04-12,33.331,6.6,6211,30000000,71041255,R,"['Lionsgate', ' Other']","['Horror', 'Comedy', 'Fantasy', 'Thriller']"
192141,No Escape,2015-08-26,33.321,6.9,2009,5000000,54418872,R,"['Other', ' Bold Films', ' Other']",['Thriller']
9072,Little Man,2006-08-31,33.269,5.9,1258,64000000,101595121,PG-13,"['Wayans Bros. Entertainment', ' Revolution Studios']","['Comedy', 'Crime']"
588,Silent Hill,2006-04-21,33.256,6.5,3225,50000000,97607453,R,"['TriStar Pictures', ' Other', ' Davis Films', ' Other']","['Horror', 'Mystery']"
58224,Mr. Popper's Penguins,2011-06-17,33.234,5.9,2313,55000000,187361754,PG,"['Davis Entertainment', ' Dune Entertainment III', ' Dune Entertainment', ' 20th Century Fox']","['Comedy', 'Family']"
460019,Truth or Dare,2018-04-12,33.194,6.0,3326,3500000,95330493,PG-13,['Blumhouse Productions'],"['Thriller', 'Horror']"
375588,Robin Hood,2018-11-21,33.183,5.9,2377,100000000,86493046,PG-13,"['Appian Way', ' Other', ' Summit Entertainment', ' Thunder Road', ' TIK Films', ' Other', ' Other', ' Other']","['Adventure', 'Action', 'Thriller']"
4951,10 Things I Hate About You,1999-03-30,33.18,7.6,6157,16000000,53478166,PG-13,"['Other', ' Other']","['Comedy', 'Romance', 'Drama']"
280217,The Lego Movie 2: The Second Part,2019-01-26,33.179,6.7,1558,100000000,190514361,PG,"['Vertigo Entertainment', ' Lin Pictures', ' LEGO', ' Animal Logic', ' Warner Animation Group', ' Warner Bros. Pictures', ' Lord Miller Productions']","['Action', 'Adventure', 'Animation', 'Comedy', 'Family']"
2907,The Addams Family,1991-11-22,33.156,7.0,3440,30000000,191502426,PG-13,"['Scott Rudin Productions', ' Orion Pictures']","['Family', 'Comedy', 'Fantasy', 'Horror']"
433,Mary Poppins,1964-08-27,33.154,7.6,3810,6000000,102272727,G,"['Walt Disney Productions', ' Walt Disney Pictures']","['Comedy', 'Family', 'Fantasy']"
9340,The Goonies,1985-06-07,33.135,7.5,4466,19000000,61389680,PG,"['Amblin Entertainment', ' Warner Bros. Pictures']","['Adventure', 'Comedy', 'Family']"
116149,Paddington,2014-11-24,33.119,7.1,2739,55000000,259207227,PG,"['Heyday Films', ' StudioCanal', ' Anton Capital Entertainment (ACE)', ' TF1 Films Production', ' Canal+', ' Ciné+', ' TF1', ' Other', ' The Weinstein Company']","['Comedy', 'Adventure', 'Family']"
640,Catch Me If You Can,2002-12-25,33.115,7.9,11784,52000000,352114312,PG-13,"['Other', ' Other', ' Other']","['Drama', 'Crime']"
82507,Sinister,2012-03-29,33.096,6.8,4175,3000000,82515113,R,"['Automatik Entertainment', ' Blumhouse Productions', ' Alliance Films', ' IM Global', ' Other', ' Summit Entertainment']","['Horror', 'Thriller', 'Mystery']"
46529,I Am Number Four,2011-02-18,33.088,6.2,3877,50000000,149878437,PG-13,"['Touchstone Pictures', ' Reliance Big Entertainment', ' Other', ' DreamWorks Pictures']","['Action', 'Thriller', 'Science Fiction', 'Adventure']"
68728,Oz the Great and Powerful,2013-03-07,33.074,5.9,5790,200000000,491868548,PG,"['Roth Films', ' Walt Disney Pictures']","['Fantasy', 'Adventure', 'Family']"
323272,War Room,2015-08-28,33.048,7.9,333,3000000,67790117,PG,"['Other', ' Affirm Films', ' Provident Films', ' Other', ' TriStar Pictures']","['Drama', 'Romance']"
1402,The Pursuit of Happyness,2006-12-14,33.036,7.9,7845,55000000,307077295,PG-13,"['Escape Artists', ' Relativity Media', ' Columbia Pictures', ' Overbrook Entertainment']",['Drama']
1370,Rambo III,1988-05-24,33.03,6.1,2311,63000000,189015611,R,"['TriStar Pictures', ' Carolco Pictures']","['Action', 'Adventure', 'Thriller', 'War']"
458253,Missing Link,2019-04-04,33.025,7.0,629,100000000,26249469,PG,"['Laika Entertainment', ' Annapurna Pictures']","['Family', 'Animation', 'Comedy', 'Adventure', 'Fantasy']"
1271,300,2007-03-07,32.935,7.2,11201,65000000,422610419,R,"['Other', ' Legendary Pictures', ' Other', ' Atmosphere Entertainment MM', ' Nimar Studios', ' Warner Bros. Pictures', ' Cruel & Unusual Films']","['Action', 'Adventure', 'War']"
14444,The Rugrats Movie,1998-11-20,32.891,6.2,442,30000000,100491683,G,"['Other', ' Nickelodeon Movies', ' Paramount']","['Family', 'Animation', 'Comedy', 'Adventure']"
13474,P2,2007-11-09,32.887,6.1,599,3500000,7766240,R,['Summit Entertainment'],"['Horror', 'Thriller']"
7980,The Lovely Bones,2009-02-19,32.827,7.0,3628,65000000,93621340,PG-13,"['WingNut Films', ' Other', ' Other', ' DreamWorks Pictures', ' Film4 Productions', ' Goldcrest']","['Fantasy', 'Drama']"
476968,"Paul, Apostle of Christ",2018-03-23,32.825,7.4,234,5000000,22525668,PG-13,"['Other', ' Affirm Films', ' Other']","['Drama', 'History']"
121856,Assassin's Creed,2016-12-21,32.695,5.4,6579,125000000,240697856,PG-13,"['New Regency Pictures', ' Regency Enterprises', ' The Kennedy/Marshall Company', ' Other', ' Other', ' Latina Pictures', ' Other', ' Other', ' Other', ' Other', ' RatPac Entertainment']","['Action', 'Adventure', 'Science Fiction']"
13207,Friday the 13th,2009-02-11,32.69,5.8,1911,19000000,91509154,R,"['New Line Cinema', ' Paramount', ' Platinum Dunes', ' Other']",['Horror']
274857,King Arthur: Legend of the Sword,2017-05-10,32.689,6.5,4688,175000000,148675066,PG-13,"['Village Roadshow Pictures', ' Weed Road Pictures', ' Wigram Productions', ' Other', ' Warner Bros. Pictures']","['Action', 'Drama', 'Fantasy']"
24831,Piranha,1978-08-03,32.649,5.9,434,660000,16000000,R,"['New World Pictures', ' Other']","['Horror', 'Comedy']"
11917,Saw V,2008-10-23,32.639,6.2,2585,10800000,113857533,R,"['Lionsgate', ' Twisted Pictures']","['Horror', 'Thriller', 'Crime']"
37169,The Human Centipede (First Sequence),2009-04-26,32.612,5.2,1593,2011799,252207,R,['Other'],['Horror']
41513,The Smurfs,2011-07-29,32.587,5.8,3021,110000000,563749323,PG,"['Sony Pictures Animation', ' Other', ' Columbia Pictures', ' Sony Pictures']","['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']"
290595,The Huntsman: Winter's War,2016-04-06,32.558,6.3,4047,115000000,164989338,PG-13,"['Roth Films', ' Universal Pictures', ' Perfect World Pictures']","['Action', 'Adventure', 'Drama']"
22804,Saw VI,2009-10-16,32.556,6.3,2353,11000000,68233629,R,"['Lionsgate', ' Twisted Pictures']","['Horror', 'Mystery']"
49527,Man on a Ledge,2012-01-13,32.485,6.4,2065,42000000,46221189,PG-13,"['Summit Entertainment', ' Di Bonaventura Pictures']","['Action', 'Thriller', 'Crime']"
18009,Leprechaun 2,1994-04-07,32.454,5.5,203,2000000,2260622,R,['Other'],"['Comedy', 'Horror']"
59860,Monte Carlo,2011-07-01,32.443,6.6,1789,20000000,39782683,PG,"['Other', ' Fox 2000 Pictures', ' Regency Enterprises', ' Di Novi Pictures', ' Dune Entertainment', ' Dune Entertainment III']","['Adventure', 'Comedy', 'Romance']"
114,Pretty Woman,1990-03-23,32.428,7.4,6084,14000000,463406268,R,"['Touchstone Pictures', ' Silver Screen Partners IV']","['Romance', 'Comedy']"
59859,Kick-Ass 2,2013-07-17,32.41,6.4,5061,28000000,60700000,R,"['Other', ' Universal Pictures']","['Action', 'Adventure', 'Crime']"
211672,Minions,2015-06-17,32.354,6.4,8984,74000000,1156730962,PG,"['Illumination Entertainment', ' Universal Pictures']","['Family', 'Animation', 'Adventure', 'Comedy']"
9737,Bad Boys,1995-04-07,32.353,6.8,4936,19000000,141407024,R,"['Columbia Pictures', ' Don Simpson/Jerry Bruckheimer Films', ' Sony Pictures']","['Action', 'Comedy', 'Crime', 'Thriller']"
28005,Kama Sutra: A Tale of Love,1996-09-11,32.325,5.7,112,3000000,4109095,R,"['Other', ' Other', ' Other']","['Drama', 'History', 'Romance']"
193756,Lone Survivor,2013-12-24,32.211,7.4,3319,40000000,149295601,R,"['EFO Films', ' Envision Entertainment', ' Film 44', ' Other', ' Leverage', ' Other', ' Other', ' Closest to the Hole Productions']","['War', 'Action', 'Drama', 'History']"
600,Full Metal Jacket,1987-06-26,32.162,8.1,8100,30000000,46357676,R,"['Other', ' Other', ' Warner Bros. Pictures']","['Drama', 'War']"
50646,"Crazy, Stupid, Love.",2011-07-29,32.128,7.2,6584,50000000,142851197,PG-13,['Warner Bros. Pictures'],"['Comedy', 'Drama', 'Romance']"
128,Princess Mononoke,1997-07-12,32.02,8.4,5955,26500000,159414369,PG-13,"['Studio Ghibli', ' Other', ' Other', ' Other', ' Tokuma Shoten', ' Nippon Television Network Corporation']","['Adventure', 'Fantasy', 'Animation']"
262841,Monster Trucks,2016-12-21,32.016,6.1,661,125000000,64493915,PG,"['Nickelodeon Movies', ' Paramount', ' Disruption Entertainment', ' Paramount Animation']","['Action', 'Comedy', 'Science Fiction']"
228205,The Longest Ride,2015-04-09,31.996,7.6,2649,34000000,63013281,PG-13,"['Fox 2000 Pictures', ' Temple Hill Entertainment']","['Drama', 'Romance']"
11011,Ri¢hie Ri¢h,1994-12-19,31.985,5.8,1737,40000000,38087756,PG,"['Davis Entertainment', ' Silver Pictures', ' Warner Bros. Pictures']","['Comedy', 'Family']"
456740,Hellboy,2019-04-10,31.962,5.5,2597,50000000,44664690,R,"['Campbell Grobman Films', ' Dark Horse Entertainment', ' Millennium Films', ' Summit Entertainment', ' Other', ' Other', ' Lawrence Gordon Productions']","['Fantasy', 'Action', 'Adventure', 'Science Fiction']"
2109,Rush Hour,1998-09-18,31.96,7.0,3473,33000000,244721064,PG-13,"['Other', ' New Line Cinema']","['Action', 'Comedy', 'Crime']"
11690,Bloodsport,1988-02-26,31.958,7.0,1270,1500000,65000000,R,['Other'],"['Action', 'Drama']"
679,Aliens,1986-07-18,31.942,7.9,7329,18500000,183316455,R,"['Brandywine Productions', ' Other', ' 20th Century Fox']","['Action', 'Thriller', 'Science Fiction']"
299687,The 5th Wave,2016-01-14,31.941,5.9,4935,38000000,109906372,PG-13,"['LStar Capital', ' Columbia Pictures', ' GK Films', ' Other']","['Science Fiction', 'Adventure', 'Action']"
193610,The Other Woman,2014-04-16,31.913,6.4,3014,40000000,196781193,PG-13,"['Other', ' 20th Century Fox']","['Comedy', 'Romance']"
300168,Dragon Blade,2015-02-19,31.912,6.3,423,65000000,121545703,R,"['Other', ' Shanghai Film Group', ' Other', ' Other', ' Alibaba Pictures Group', ' Other', ' Other', ' Other', ' Huayi Brothers Pictures']","['Action', 'Drama', 'Adventure']"
24,Kill Bill: Vol. 1,2003-10-10,31.907,8.0,13966,30000000,180899265,R,"['Miramax', ' A Band Apart']","['Action', 'Crime']"
10530,Pocahontas,1995-06-14,31.894,7.0,4648,55000000,346079773,G,"['Walt Disney Animation Studios', ' Walt Disney Pictures']","['Adventure', 'Animation', 'Family', 'Romance']"
270303,It Follows,2015-02-04,31.883,6.6,4985,2000000,14674076,R,"['Other', ' Other', ' Other']","['Horror', 'Mystery']"
16859,Kiki's Delivery Service,1989-07-29,31.874,7.8,2823,6900000,4493017,G,"['Studio Ghibli', ' Other', ' Other', ' Tokuma Shoten', ' Nippon Television Network Corporation']","['Animation', 'Family', 'Fantasy', 'Adventure']"
377,A Nightmare on Elm Street,1984-11-09,31.861,7.3,3752,1800000,57000000,R,"['New Line Cinema', ' Other', ' Other', ' Other']",['Horror']
429351,12 Strong,2018-01-16,31.848,6.1,2189,35000000,67450815,R,"['Other', ' Alcon Entertainment', ' Black Label Media', ' Jerry Bruckheimer Films', ' Lionsgate', ' Other']","['War', 'Drama', 'Action', 'History']"
565,The Ring,2002-10-18,31.832,6.6,4804,48000000,249348933,PG-13,"['BenderSpink', ' Parkes+MacDonald Image Nation', ' DreamWorks Pictures']","['Horror', 'Mystery']"
268531,Captain Underpants: The First Epic Movie,2017-06-01,31.823,6.2,918,38000000,125289450,PG,['DreamWorks Animation'],"['Family', 'Action', 'Animation', 'Comedy']"
413518,Pinocchio,2019-12-19,31.766,6.6,1164,12400000,17133446,PG-13,"['Other', ' Other', ' Other']","['Fantasy', 'Adventure', 'Drama']"
277216,Straight Outta Compton,2015-08-11,31.704,7.8,2993,28000000,201634991,R,"['Other', ' Universal Pictures', ' Legendary Pictures', ' New Line Cinema', ' Other', ' Other']","['Drama', 'Music']"
490132,Green Book,2018-11-16,31.679,8.3,8447,23000000,319700000,PG-13,"['Participant', ' DreamWorks Pictures']","['Drama', 'Comedy']"
51540,Horrible Bosses,2011-07-08,31.633,6.6,5233,35000000,209838559,R,"['New Line Cinema', ' Other']","['Comedy', 'Crime']"
95,Armageddon,1998-07-01,31.62,6.8,6259,140000000,553799566,PG-13,"['Touchstone Pictures', ' Jerry Bruckheimer Films', ' Valhalla Motion Pictures']","['Action', 'Thriller', 'Science Fiction', 'Adventure']"
298250,Jigsaw,2017-10-26,31.616,6.2,2839,10000000,102952888,R,"['Twisted Pictures', ' Other', ' Other', ' Lionsgate']","['Horror', 'Crime', 'Mystery', 'Thriller']"
433808,The Ritual,2017-10-11,31.574,6.2,2117,10000000,1785977,R,"['Entertainment One', ' Other']","['Horror', 'Thriller', 'Mystery']"
252838,The Wedding Ringer,2015-01-16,31.566,6.5,1301,23000000,79799880,R,"['Screen Gems', ' LStar Capital', ' Miramax']",['Comedy']
316029,The Greatest Showman,2017-12-20,31.538,8.0,7772,84000000,432844677,PG,"['Chernin Entertainment', ' 20th Century Fox', ' TSG Entertainment']",['Drama']
1368,First Blood,1982-10-22,31.537,7.4,4668,15000000,125212904,R,"['Orion Pictures', ' Carolco Pictures', ' Other', ' Other']","['Action', 'Adventure', 'Thriller', 'War']"
77805,Lovelace,2013-08-08,31.475,6.0,524,10000000,1585582,R,"['Other', ' Other', ' Millennium Films']",['Drama']
274167,Daddy's Home,2015-12-25,31.373,6.2,2497,50000000,242786137,PG-13,"['Paramount', ' Gary Sanchez Productions', ' Red Granite Pictures']",['Comedy']
374720,Dunkirk,2017-07-19,31.361,7.5,13465,100000000,527000000,PG-13,"['Warner Bros. Pictures', ' Syncopy']","['War', 'Action', 'Drama']"
1927,Hulk,2003-06-19,31.33,5.5,4553,137000000,245360480,PG-13,"['Marvel Enterprises', ' Universal Pictures', ' Other', ' Valhalla Motion Pictures']","['Action', 'Science Fiction']"
254,King Kong,2005-12-12,31.258,6.8,6300,207000000,562363449,PG-13,"['Universal Pictures', ' WingNut Films', ' Other', ' Other']","['Adventure', 'Drama', 'Action']"
1417,Pan's Labyrinth,2006-08-25,31.206,7.7,8572,19000000,83258226,R,"['Other', ' Other', ' Other', ' Telecinco Cinema']","['Fantasy', 'Drama', 'War']"
406990,What Happened to Monday,2017-08-18,31.164,7.2,5035,20000000,27975429,R,"['Other', ' Other', ' Other', ' Other', ' Other', ' Other', ' Other']","['Science Fiction', 'Thriller', 'Drama', 'Mystery']"
308266,War Dogs,2016-08-17,31.121,6.9,3658,40000000,86234523,R,"['The Mark Gordon Company', ' Green Hat Films', ' Other', ' Warner Bros. Pictures']","['Comedy', 'Crime', 'Drama']"
98357,Broken City,2013-01-18,31.086,5.9,1154,56000000,34737199,R,"['1984 Private Defense Contractors', ' EFO Films', ' Other', ' Regency Enterprises', ' Other', ' New Regency Pictures', ' Closest to the Hole Productions', ' Envision Entertainment', ' Leverage']","['Thriller', 'Crime', 'Drama']"
764,The Evil Dead,1981-09-10,31.078,7.3,2725,350000,29400000,NC-17,"['Other', ' New Line Cinema']",['Horror']
399055,The Shape of Water,2017-12-01,31.072,7.3,10216,19500000,194989655,R,"['Double Dare You Productions', ' Fox Searchlight Pictures', ' Other', ' TSG Entertainment']","['Drama', 'Fantasy', 'Romance']"
192577,Space Pirate Captain Harlock,2013-09-07,31.042,6.6,847,30000000,18010317,PG-13,"['Toei Animation', ' Other']","['Animation', 'Science Fiction']"
82693,Silver Linings Playbook,2012-09-08,31.011,7.1,10144,21000000,236412453,R,['The Weinstein Company'],"['Drama', 'Comedy', 'Romance']"
185,A Clockwork Orange,1971-12-19,30.993,8.2,10150,2200000,26589000,R,"['Warner Bros. Pictures', ' Other']","['Science Fiction', 'Drama']"
663,Saw IV,2007-10-25,30.957,6.2,2790,10000000,139352633,R,"['Twisted Pictures', ' Lionsgate']","['Horror', 'Thriller', 'Crime']"
227348,Paranormal Activity: The Marked Ones,2014-01-01,30.944,5.4,1119,5000000,86362372,R,"['Blumhouse Productions', ' Solana Films', ' Room 101']","['Horror', 'Thriller']"
84174,Bachelorette,2012-01-23,30.931,5.4,1031,3000000,11947954,R,"['Gary Sanchez Productions', ' Other']","['Comedy', 'Romance']"
137106,The Lego Movie,2014-02-06,30.923,7.4,6346,60000000,469160692,PG,"['Warner Bros. Pictures', ' Village Roadshow Pictures', ' RatPac Entertainment', ' LEGO', ' Lin Pictures', ' Vertigo Entertainment', ' Warner Animation Group']","['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']"
41446,Scream 4,2011-04-11,30.889,6.3,2377,40000000,97231420,R,['Dimension Films'],"['Horror', 'Mystery']"
424,Schindler's List,1993-11-30,30.85,8.6,12083,22000000,321365567,R,"['Universal Pictures', ' Amblin Entertainment']","['Drama', 'History', 'War']"
551804,Freaky,2020-11-12,30.849,6.7,871,5000000,15104310,R,"['Universal Pictures', ' Blumhouse Productions', ' Other']","['Horror', 'Thriller', 'Comedy', 'Fantasy']"
12222,Horton Hears a Who!,2008-03-03,30.837,6.5,2594,85000000,298572799,G,"['Blue Sky Studios', ' 20th Century Fox Animation', ' 20th Century Fox']","['Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy']"
415214,Operation Mekong,2016-09-30,30.767,7.0,168,30200000,173000000,NR,['Other'],"['Action', 'Adventure', 'Crime', 'War']"
206487,Predestination,2014-08-28,30.762,7.4,5048,5500000,4942449,R,"['Other', ' Screen Australia', ' Other', ' Other']","['Science Fiction', 'Thriller']"
445651,The Darkest Minds,2018-07-25,30.733,7.0,2171,34000000,41142379,PG-13,"['21 Laps Entertainment', ' 20th Century Fox']","['Science Fiction', 'Action', 'Drama', 'Romance', 'Adventure', 'Thriller']"
1893,Star Wars: Episode I - The Phantom Menace,1999-05-19,30.699,6.5,11601,115000000,924317558,PG,"['Lucasfilm Ltd.', ' 20th Century Fox']","['Adventure', 'Action', 'Science Fiction']"
132232,Mama,2013-01-17,30.675,6.2,3427,15000000,146497771,PG-13,"['Universal Pictures', ' Other', ' Other']",['Horror']
399019,The Beguiled,2017-06-23,30.673,5.9,1822,10500000,27397655,R,"['Other', ' American Zoetrope']",['Drama']
333596,Woodlawn,2015-10-15,30.629,7.0,138,12000000,14394097,PG,['Sony Pictures'],['Drama']
72358,A Thousand Words,2012-03-07,30.627,6.1,1070,40000000,22044277,PG-13,"['Paramount', ' Saturn Films', ' Other', ' DreamWorks Pictures']","['Drama', 'Comedy']"
197,Braveheart,1995-03-14,30.615,7.9,7946,72000000,213216216,R,"['Other', ' Other', ' Other']","['Action', 'Drama', 'History', 'War']"
9480,Daredevil,2003-02-14,30.6,5.2,3992,78000000,179179718,PG-13,"['Marvel Enterprises', ' New Regency Pictures', ' Epsilon Motion Pictures', ' Regency Enterprises', ' 20th Century Fox']","['Fantasy', 'Action', 'Crime', 'Science Fiction', 'Thriller']"
286567,Max Steel,2016-10-14,30.597,5.6,602,10000000,6272403,PG-13,"['Other', ' Ingenious Media', ' Other']","['Action', 'Adventure', 'Science Fiction']"
157845,The Rover,2014-06-04,30.587,6.3,704,12250000,2295423,R,"['Other', ' Screen Australia', ' Other', ' Other', ' Other', ' Other']","['Crime', 'Drama']"
602,Independence Day,1996-06-25,30.582,6.8,7707,75000000,817400891,PG-13,"['20th Century Fox', ' Centropolis Entertainment']","['Action', 'Adventure', 'Science Fiction']"
480881,Let There Be Light,2017-10-27,30.57,6.3,48,3000000,7240000,PG-13,"['Other', ' Other', ' Other']",['Drama']
295693,The Boss Baby,2017-03-23,30.546,6.5,6006,125000000,498814908,PG,['DreamWorks Animation'],"['Animation', 'Comedy', 'Family']"
14564,Rings,2017-02-01,30.544,5.0,2173,25000000,83080890,PG-13,"['Paramount', ' Vertigo Entertainment', ' Other', ' Parkes+MacDonald Image Nation', ' Other']",['Horror']
4232,Scream,1996-12-20,30.541,7.3,4600,14000000,173046663,R,"['Dimension Films', ' Other']","['Crime', 'Horror', 'Mystery']"
238615,Self/less,2015-07-10,30.501,6.4,2482,26000000,31807156,PG-13,"['Other', ' Endgame Entertainment']","['Science Fiction', 'Mystery', 'Thriller']"
1572,Die Hard: With a Vengeance,1995-05-19,30.494,7.2,4759,90000000,366101666,R,"['Other', ' 20th Century Fox']","['Action', 'Thriller']"
11357,Halloween 4: The Return of Michael Myers,1988-10-21,30.49,6.1,1064,5000000,17768757,R,"['Trancas International Films', ' Other']","['Horror', 'Thriller']"
51828,One Day,2011-03-02,30.489,7.4,3357,15000000,59389433,PG-13,"['Color Force', ' Film4 Productions']","['Drama', 'Romance']"
2667,The Blair Witch Project,1999-07-14,30.429,6.3,3523,60000,248639099,R,"['Other', ' Other']","['Horror', 'Mystery']"
406997,Wonder,2017-11-13,30.418,8.2,6577,20000000,305937718,PG,"['Lionsgate', ' Participant', ' Walden Media', ' Mandeville Films']","['Drama', 'Family']"
8078,Alien Resurrection,1997-11-12,30.41,6.1,3620,70000000,162000000,R,"['Brandywine Productions', ' 20th Century Fox']","['Science Fiction', 'Horror', 'Action']"
44214,Black Swan,2010-12-03,30.356,7.6,11755,13000000,329398046,R,"['Dune Entertainment', ' Fox Searchlight Pictures', ' Cross Creek Pictures', ' Other']","['Drama', 'Thriller', 'Horror']"
567609,Ready or Not,2019-08-21,30.349,7.0,2861,6000000,57615777,R,"['Other', ' Other', ' Fox Searchlight Pictures', ' Other']","['Horror', 'Thriller', 'Comedy']"
11283,Nanny McPhee,2005-10-21,30.33,6.6,2442,25000000,123276807,PG,"['Metro-Goldwyn-Mayer', ' Other', ' Other', ' Working Title Films', ' StudioCanal']","['Fantasy', 'Comedy', 'Family']"
